tweet_id,date_created,IATA_CODE,text,AIRLINE NAME,sentiment,day_of_week
569549686857736193,2015-02-22,WN,"@SouthwestAir I tried for 5hrs to contact SW! Twitter, fb, phone, email w/ no reply. 24hrs Late Flightr u respond, what could you do at this point?",Southwest,negative,Sunday
569548841361412096,2015-02-22,WN,@SouthwestAir Arkansas Gov. plans to sign Governor SB-202 that legalizes discrimination of LGBT.Can you lend your voice to a state boycott?,Southwest,negative,Sunday
569546319666110464,2015-02-22,WN,"@SouthwestAir if I am a rapid awards member, does my points apply after I have taken my round trip?",Southwest,positive,Sunday
569545575688830978,2015-02-22,WN,"@SouthwestAir was in a line a mile long at sky harbor this morning. Your staff was courteous and expeditious.  Thank you. 
#onechildfourbags",Southwest,positive,Sunday
569543955622338560,2015-02-22,WN,@SouthwestAir I have never had such awful customer service and conflicting service. Outrageous.,Southwest,negative,Sunday
569542114234671104,2015-02-22,WN,"@SouthwestAir 

Just realized I had the wrong departure date. Thanks for making changes easy!",Southwest,positive,Sunday
569541106112827393,2015-02-22,WN,"@SouthwestAir Also, will Southwest have any other specials like the one they are running now?",Southwest,positive,Sunday
569538524321419265,2015-02-22,WN,@SouthwestAir last week I flew from DAL to LAX. You got us in almost an hour early. Thank You.,Southwest,positive,Sunday
569534939642925058,2015-02-22,WN,@SouthwestAir will the Daytona 500 be available on free TV?,Southwest,positive,Sunday
569531018643955712,2015-02-22,WN,@SouthwestAir flying flight 3130 tonight at 7:20 from PBI- I have boarding position C-42. Is it overbooked? Really don't want to be bumped!,Southwest,negative,Sunday
569528523418775552,2015-02-22,WN,@SouthwestAir no I wasn't. After over an hour was too frustrated and had to hang up.,Southwest,negative,Sunday
569527176350969856,2015-02-22,WN,"@SouthwestAir Thanks for the terrible service! Stranded in MDW for 2 days, &amp; now can't find confirmation for rebooked flight from MKE.",Southwest,negative,Sunday
569526101669769217,2015-02-22,WN,@SouthwestAir fyi the link in your baggage incident email redirects to a 404 on mobile. The link auto changes on mobile. Desktop works fine.,Southwest,positive,Sunday
569524284873424896,2015-02-22,WN,@SouthwestAir I will say that your customer service has consistently been the very best!!!,Southwest,positive,Sunday
569522923029041153,2015-02-22,WN,@SouthwestAir @AARP #tfw1 Appreciate the tweet back - It was unexpected.,Southwest,positive,Sunday
569522307657388032,2015-02-22,WN,@SouthwestAir need to Cancelled Flight a few more can you please check DM,Southwest,positive,Sunday
569521838625312769,2015-02-22,WN,"@SouthwestAir @AARP @JimCramer 75yo mom says, ""Hire more staff to accommodate your audience"" You could learn lots from her. She's off to FL",Southwest,neutral,Sunday
569520929128251392,2015-02-22,WN,"@SouthwestAir Although the wait was long due to weather r/scheduling, a phone call and super rep solved the issue! Thank you!!",Southwest,positive,Sunday
569518412550033408,2015-02-22,WN,@SouthwestAir when are you starting routes to #Hawaii and #Canada?,Southwest,neutral,Sunday
569517721764786176,2015-02-22,WN,@SouthwestAir flying flight 3130 tonight at 7:20 from PBI- I have boarding position C-42. Is flight overbooked? Have funeral to attend!,Southwest,negative,Sunday
569516377524076544,2015-02-22,WN,@SouthwestAir I was never able to talk so someone so had to buy another new ticket. Will be calling shortly for refund.,Southwest,neutral,Sunday
569515731022454784,2015-02-22,WN,@SouthwestAir #tfw1 @JimCramer @AARP TY-Spent total of 3 hrs and 20 mins holding. Cell battery died. Finally made arrangements w kind Rep,Southwest,negative,Sunday
569514047554453504,2015-02-22,WN,@SouthwestAir @AmericanAir y'all are better then @united,Southwest,positive,Sunday
569510774957170690,2015-02-22,WN,"@SouthwestAir no after 75 mins of hold, I finally hung up! Ridiculous wait times. Can you assist in Cancelled Flighting reservation?",Southwest,negative,Sunday
569508707178057728,2015-02-22,WN,@SouthwestAir Make the world a better place: Visit an elderly relative.,Southwest,positive,Sunday
569508595181731841,2015-02-22,WN,@SouthwestAir What is the best credit card to use/open to get miles with y'all?,Southwest,positive,Sunday
569508406551322624,2015-02-22,WN,@SouthwestAir some woman gets on plane and holds 2 seats in the bulkhead for her friends with C boarding passes. I paid $ earlybird thx,Southwest,positive,Sunday
569507649940799489,2015-02-22,WN,@SouthwestAir grouchy about this flight 636 #complimentarybeveragesneeded,Southwest,negative,Sunday
569506823818117121,2015-02-22,WN,@SouthwestAir plane switch on 636 meant A= back of plane #disappointed,Southwest,neutral,Sunday
569506563628642304,2015-02-22,WN,@SouthwestAir you have let me down! #oversold #earlybirdmeansnothing,Southwest,neutral,Sunday
569504763957653504,2015-02-22,WN,@SouthwestAir while you clearly didn't care about our troubles yday thought I'd share bags took &gt;90min and came back absolutely drenched..,Southwest,negative,Sunday
569503512968572928,2015-02-22,WN,@SouthwestAir can you follow for quick DM?,Southwest,neutral,Sunday
569502963317649408,2015-02-22,WN,@SouthwestAir can you help,Southwest,positive,Sunday
569502753694691328,2015-02-22,WN,@SouthwestAir looks like you are up and running for the day. Still can't get through on the phone. Can you follow so I can dm you my info,Southwest,positive,Sunday
569502188562546688,2015-02-22,WN,"@SouthwestAir #CustomerServiceFail - - almost missed flight - long slow BWI ticket line: ""Rather make a complaint or your flight?""",Southwest,negative,Sunday
569499788934291456,2015-02-22,WN,@SouthwestAir I start a new job tomorrow &amp; you Cancelled Flight my flight (1629 BWI-LAX) and you really can't get me on another flight today ?!,Southwest,negative,Sunday
569496793668591617,2015-02-22,WN,@SouthwestAir no HUMAN contact for 2 mths from @AmericanAir cust relations or refund dept. If ever a problem do u have humans I can talk to?,Southwest,negative,Sunday
569495653526724608,2015-02-22,WN,@SouthwestAir CEO using #Vegas band to help âconnectâ to people. http://t.co/89gKYuf1Qh  #aviation #business #marketing #consumermarketing,Southwest,positive,Sunday
569495331399995392,2015-02-22,WN,@SouthwestAir i forgot to put my tsa pre number in before I checked in. It is now in my profile but will it be on my boarding pass in the am,Southwest,positive,Sunday
569494878968811520,2015-02-22,WN,@SouthwestAir you have open seats on flight 4001 pvd to MCO @ 1215pm today?,Southwest,neutral,Sunday
569493077368422400,2015-02-22,WN,@SouthwestAir you cx'ed almost the entire east coast flights All other planes are taking off any traveling fine I need to get to Nev ASAP,Southwest,positive,Sunday
569491425110466560,2015-02-22,WN,@SouthwestAir 2 hours on hold for customer service never us SW again,Southwest,neutral,Sunday
569491061543796737,2015-02-22,WN,@SouthwestAir FINALLY!  A Passbook option for the SWA App. Thank you!!!!!,Southwest,positive,Sunday
569489752732274688,2015-02-22,WN,@SouthwestAir my sister&amp;brother in law need to get to Florida desperately flying w/ @USAirways is there anything you can do?,Southwest,negative,Sunday
569488587135295488,2015-02-22,WN,@SouthwestAir I've DM'd you. Thanks!,Southwest,positive,Sunday
569487788753555456,2015-02-22,WN,"@SouthwestAir Great flight yesterday from MSY to AUS!! Thank you for such great safety,service and beautiful skies!! http://t.co/X1EqYAHfvZ",Southwest,positive,Sunday
569487121897033728,2015-02-22,WN,"@SouthwestAir I was under the impression when there is an 8 hour delay in your flight because of equipment failure, compensation is offered?",Southwest,negative,Sunday
569485882941509632,2015-02-22,WN,@SouthwestAir Can you give me info on Flt 681 out of BDL? I see it's Cancelled Flightled.,Southwest,negative,Sunday
569483821080453121,2015-02-22,WN,@SouthwestAir stuck in NYC flights Cancelled Flightled 2 days in a row Long wait times on phones. Running out of $ but SWA no help,Southwest,negative,Sunday
569483642931691520,2015-02-22,WN,@SouthwestAir do you ever reinstate Cancelled Flighted flights?,Southwest,negative,Sunday
569482685061554176,2015-02-22,WN,@SouthwestAir great example of customer service this morning at MSY headed to ATL. Alison and Bobbi were fantastic! Gate B8. Thank you.,Southwest,positive,Sunday
569482497496473600,2015-02-22,WN,@SouthwestAir I'm running out of money to keep paying for hotel rooms &amp; food in NYC. You don't help people with $ spent,Southwest,negative,Sunday
569453233044885504,2015-02-22,WN,@SouthwestAir #flight #Cancelled Flightled...tried to get refund but on hold. Can I get it after my flight would have departed?,Southwest,neutral,Sunday
569451572792406016,2015-02-22,WN,@SouthwestAir Offers Atlanta Unprecedented Perk http://t.co/nustgpElSf http://t.co/Be0B4K1Xbt,Southwest,neutral,Sunday
569408185125052416,2015-02-22,WN,@SouthwestAir want to pick up a customer from @SpiritAirlines sign me up ðð,Southwest,positive,Sunday
569397984519016448,2015-02-21,WN,@SouthwestAir  Cancelled Flighted Sunday 9:50AM flight to Dallas..next flight out is Tuesday afternoon. Stranded. #BS #GetMeOuttaHere #SouthwestSucks,Southwest,negative,Saturday
569393239700013056,2015-02-21,WN,@SouthwestAir what does a woman got to do to get a chance of a lifetime? ð #DestinationDragons #imaginedragons #slaycancerwithdragons,Southwest,positive,Saturday
569384007550394369,2015-02-21,WN,"@SouthwestAir I use to #LUV swa but after an hour and counting on hold, for a flight they Cancelled Flighted on me? #noluv",Southwest,negative,Saturday
569377543687700480,2015-02-21,WN,"@SouthwestAir ""Will my luggage be on that flight?"" ""No"" ""Y not"" ""bc ur on that flight n it won't end up where ur goin http://t.co/6Zj6L2ZTua",Southwest,neutral,Saturday
569374522157207552,2015-02-21,WN,"@SouthwestAir ""...you in the 10 hrs we were hanging out there? Oh, no I understand things get crazy n sometimes 10 hours isn't long enough.""",Southwest,negative,Saturday
569374298168791040,2015-02-21,WN,@SouthwestAir Thx to customer service rep ALEX for his patient help in reFlight Booking Problems a Cancelled Flighted flight and getting us where we have to be tmrw!,Southwest,positive,Saturday
569373258010660864,2015-02-21,WN,@SouthwestAir want to explain why I was on hold for 2+ hrs tonight trying to reach customer service only to learn they're only there Mon-Fr?,Southwest,positive,Saturday
569372947720179714,2015-02-21,WN,@SouthwestAir Cancelled Flightled flights and asshole phone support. #worstairline,Southwest,positive,Saturday
569372333267394560,2015-02-21,WN,@SouthwestAir flight Cancelled Flightled out of BWI to PBI. Can't get out until Monday. What are the chances the seats open up for a flight on 2/22?,Southwest,negative,Saturday
569369185559699456,2015-02-21,WN,@SouthwestAir been on hold for 1.5 hrs. What's up?,Southwest,neutral,Saturday
569366218429337600,2015-02-21,WN,@SouthwestAir flying flight 3130 tomorrow at 7:20 from PBI- I have boarding position C-42. Is flight overbooked? Have funeral to attend!,Southwest,negative,Saturday
569365709500710912,2015-02-21,WN,@SouthwestAir we are having a real issue trying to get thru to you.  On hold for 2 hours &amp; got disconnected!  Please help!,Southwest,positive,Saturday
569364328857640961,2015-02-21,WN,@SouthwestAir now on hold for 2.5 hours waiting to speak to someone about my Cancelled Flightled flight from Philly to ORL,Southwest,negative,Saturday
569362928710914049,2015-02-21,WN,"@SouthwestAir better travel photos:
My Kindle e-book Easy Tips guide http://t.co/7dM2J8H97M:
http://t.co/xeDeckGMW5 http://t.co/frGhglMkqF",Southwest,positive,Saturday
569361107745263617,2015-02-21,WN,@SouthwestAir what happend? Why did flight #668 get Cancelled Flighted for 2/22..I was on hold for over an hour and no help,Southwest,negative,Saturday
569360777926217728,2015-02-21,WN,"@SouthwestAir that's gotta be a new record: 4 hrs in the air, 11 hrs waiting and 0 bags delivered to destination.",Southwest,neutral,Saturday
569359647699812353,2015-02-21,WN,@SouthwestAir Thank you for your help Adam and to the awesome gate agents at B12 in LAS for getting us home!,Southwest,positive,Saturday
569358701317869571,2015-02-21,WN,@SouthwestAir yall have me sleeping in the airport until 4pm tomorrow! thanks,Southwest,positive,Saturday
569358646892748801,2015-02-21,WN,@southwestair I've been on hold for 2 hours to reschedule my Cancelled Flightled flight for the morning. What gives? I need help NOW,Southwest,positive,Saturday
569358476402499584,2015-02-21,WN,@SouthwestAir #fail  southwest changes my flight to a different time and city and blames it on me. They won't correct it. #furious,Southwest,negative,Saturday
569358458404802561,2015-02-21,WN,@SouthwestAir Southwest Airline is THE way to go!,Southwest,neutral,Saturday
569358195862462464,2015-02-21,WN,@SouthwestAir been holding for 1 hour and 10 minutes. To rebook Cancelled Flightlation.You guys need more help!,Southwest,positive,Saturday
569357168765501440,2015-02-21,WN,"@SouthwestAir Flight Cancelled Flighted, two hours on hold. Then it just hangs up! A little help here? -thx",Southwest,positive,Saturday
569357127040540673,2015-02-21,WN,@SouthwestAir I was on hold for over 2 hours and my call got disconnected. Thanks a lot.,Southwest,positive,Saturday
569356085359996929,2015-02-21,WN,@SouthwestAir everything OK? This is my 3rd call for the day and this time I've been on hold for 1.5 hrs. I'll hang up and try again.,Southwest,positive,Saturday
